,Date,Tweet Id,Content,Username,LikeCount,retweetCount,source
59,2022-01-29 18:31:47+00:00,1487493691841421314,"I’m SO EXCITED perform in these cities!! 🌟🎀💕 

Be sure to get your tickets!!!

https://t.co/ryAVzgoXZi https://t.co/eKHdoMGemV",itsjojosiwa,407,42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
60,2022-01-29 15:07:09+00:00,1487442196181962758,Can’t wait to perform tonight in Houston at the @ToyotaCenter!!🌈❤️🍭🎀 https://t.co/xZizPnAjtS,itsjojosiwa,700,42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
61,2022-01-28 00:53:04+00:00,1486864869949382659,"Check out our upcoming shows!!!!🎀🎉😋🌈❤️💕✨🌟 I cannot wait to perform in these cities 

Get your tickets here: https://t.co/3hwIYIKeA8 https://t.co/RDbabXTiGb",itsjojosiwa,344,40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
62,2022-01-27 19:36:15+00:00,1486785140709892098,"We hit last night’s show OUT OF THE PARK ⚾️🏟🧢 Thank you for being an AMAZING audience, New Mexico 🎀🌟💛🥳 You are the BEST!!! https://t.co/e0oPnowdVC",itsjojosiwa,550,42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
63,2022-01-27 04:30:53+00:00,1486557296444551168,"THANK YOU, NEW MEXICO!!! The show tonight was ✨Fabulous✨🥳✌🏼You were such a GREAT audience. Love you all from the bottom of my heart ❤️ https://t.co/f1l5bFXslm",itsjojosiwa,786,45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
64,2022-01-27 02:35:42+00:00,1486528313267036161,LOVE THESE PEOPLE 💗💗💗 So excited to perform with them tonight 😆🌈✨ https://t.co/z0LpIG3q7G,itsjojosiwa,474,40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
65,2022-01-26 22:56:37+00:00,1486473178897850368,Sound check ✅🎤 We are getting SO EXCITED for the show tonight!!! 🤩😋 https://t.co/DoTdtdPMp7,itsjojosiwa,505,45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
66,2022-01-26 18:44:00+00:00,1486409604791738368,"Who’s ready to have the BEST. NIGHT. EVER?!??? I know I can’t wait to perform for you, Las Cruces!!! 🌟🤩🎀🌈 Get ready to sing and dance 🎤💃🏽❤️ https://t.co/SY0ytvViEE",itsjojosiwa,742,51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
67,2022-01-24 04:36:52+00:00,1485471641043755008,THE CROWD TONIGHT!!! OMG!!! You were all such an AMAZING audience 🥰🤩🌟❤️ I had SO MUCH FUN performing tonight. What a great show ☺️🌈🎀 My heart is so full ❤️🧡💛💚💙💜 https://t.co/86S5cs5J7K,itsjojosiwa,863,55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
68,2022-01-24 00:14:28+00:00,1485405604319412227,SO EXCITED that some of my family is gonna be at the show tonight. Having a blast at meet and greet!!! https://t.co/T9fGwJxNRe,itsjojosiwa,524,32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
